province,date,mb_size_ha
MB,2017-08-03,0.099572176816
MB,2017-05-25,2.0223779639
MB,2017-09-07,0.497567035756
MB,2017-08-14,0.305895213354
MB,2017-08-11,0.0995624700419
MB,2017-08-14,4.88700349608
MB,2017-08-11,0.199085980891
MB,2017-08-02,0.0304577500173
MB,2017-08-09,0.298674004495
MB,2017-08-04,0.0995470745203
MB,2017-09-08,0.297904981761
MB,2017-07-07,0.799656085446
MB,2017-05-12,0.0994871457144
MB,2017-07-23,0.566273284591
MB,2017-07-12,0.0995626355976
MB,2017-07-27,24.755975356
MB,2017-08-05,15.7886495682
MB,2017-07-23,0.0994338843381
MB,2017-08-02,3.13512089983
MB,2017-07-10,0.199005342671
MB,2017-07-30,0.199133736545
MB,2017-07-29,3.95578180626
MB,2017-05-31,12.3644877237
MB,2017-08-03,0.116809462131
MB,2017-07-27,0.0672054814313
MB,2017-08-09,0.0994906720553
MB,2017-08-12,1.99144275126
MB,2017-08-25,0.0993903202972
MB,2017-08-03,0.39289160584
MB,2017-10-18,3.97990284024
MB,2017-08-15,88.4836585145
MB,2017-07-23,0.806726886787
MB,2017-08-04,0.398047766786
MB,2017-07-07,26.4479881703
MB,2017-08-15,0.0995486096974
MB,2017-08-17,0.0995645525451
MB,2017-08-30,0.0995480944103
MB,2017-08-09,0.0995545458603
MB,2017-07-31,0.199108541278
MB,2017-08-12,0.099463863999
MB,2017-08-05,0.0995171482112
MB,2017-05-02,1.36288644895
MB,2017-07-06,19.1937090159
MB,2017-08-04,0.497517312308
MB,2017-09-02,0.0994929325026
MB,2017-05-25,0.0993681912427
MB,2017-08-06,0.994997157402
MB,2017-08-24,0.212567873581
MB,2017-09-10,2.98367340121
MB,2017-07-23,4.97077209324
MB,2017-08-04,0.0382252781678
MB,2017-07-28,0.995719790918
MB,2017-05-04,0.0995099305833
MB,2017-08-12,0.497769549045
MB,2017-08-06,13.0560014593
MB,2017-10-01,0.0995657642866
MB,2017-05-03,0.493106151554
MB,2017-08-08,0.321290630604
MB,2017-08-06,0.198771632249
MB,2017-08-03,0.0965522770482
MB,2017-07-06,34.8876375839
MB,2017-08-05,3.97745572434
MB,2017-07-21,0.0994175217165
MB,2017-08-05,0.117624963744
MB,2017-08-08,0.397051115143
MB,2017-08-11,12.5630150698
MB,2017-08-07,0.840450839023
MB,2017-08-03,0.298701513106
MB,2017-08-10,0.136298085937
MB,2017-08-22,1.49350574688
MB,2017-07-30,0.49784450359
MB,2017-08-11,0.298625658236
MB,2017-08-06,0.497490812387
MB,2017-08-25,0.0993529029338
MB,2017-07-28,0.0995325680429
MB,2017-05-05,3.82799600667
MB,2017-08-02,18.0883877922
MB,2017-07-23,8.29716467469
MB,2017-08-11,0.0995409218232
MB,2017-08-31,0.0994962843385
MB,2017-05-01,22.8771176228
MB,2017-09-08,0.0993991470561
MB,2017-07-28,0.49782546849
MB,2017-08-04,0.0995268715815
MB,2017-07-23,4.97034558839
MB,2017-08-05,0.697008616104
MB,2017-08-06,1.83199890694
MB,2017-08-11,0.497431815177
MB,2017-08-05,4.58089395983
MB,2017-08-04,0.0995017811296
MB,2017-05-24,0.0994835152352
MB,2017-07-13,0.585571632348
MB,2017-05-25,4.57539956377
MB,2017-08-14,0.696741397264
MB,2017-07-31,1.09421387284
MB,2017-07-28,3.97713301794
MB,2017-07-30,0.0995499060192
MB,2017-08-10,0.099524775533
MB,2017-08-11,0.995458644793
MB,2017-08-05,0.0994995397772
MB,2017-05-04,5.03010959219
MB,2017-07-15,0.497659510325
MB,2017-08-13,0.0994342085954
MB,2017-08-14,21.5503756008
MB,2017-08-03,48.5054095011
MB,2017-08-19,3.171283268
MB,2017-07-28,13.1545631709
MB,2017-08-11,0.648877084267
MB,2017-07-29,0.0994548986517
MB,2017-08-09,0.699437537176
MB,2017-10-02,0.199128841421
MB,2017-08-11,7.62525269283
MB,2017-05-12,0.199030485587
MB,2017-10-18,0.0994220790798
MB,2017-05-23,0.0995563656125
MB,2017-08-30,0.0995315379018
MB,2017-08-07,97.0099879275
MB,2017-08-11,3.9827754063
MB,2017-06-24,0.0295771715023
MB,2017-08-02,0.0995181455684
MB,2017-07-28,1.61513925422
MB,2017-08-02,0.0995069805833
MB,2017-06-20,40.2163337073
MB,2017-07-23,0.0995310200788
MB,2017-08-14,22.5607178521
MB,2017-07-30,0.198869610223
MB,2017-05-01,0.099570908949
MB,2017-05-24,0.0995572148612
MB,2017-08-18,0.0995135195422
MB,2017-07-23,1.82494211949
MB,2017-07-26,0.267001155555
MB,2017-07-27,11.1430157679
MB,2017-08-04,0.0995143493889
MB,2017-07-24,0.298586155727
MB,2017-08-12,0.199145417693
MB,2017-08-14,0.495579190483
MB,2017-09-11,0.620887714643
MB,2017-08-08,0.173203338567
MB,2017-07-30,1.66080501077
MB,2017-08-06,0.0993827338934
MB,2017-08-19,38.5483209366
MB,2017-07-16,59.9788918358
MB,2017-06-13,0.298232937904
MB,2017-07-28,83.6681036161
MB,2017-08-04,0.317596956314
MB,2017-08-17,1.49348557483
MB,2017-08-04,0.111318037026
MB,2017-08-20,27.8963147553
MB,2017-08-04,1.0951476446
MB,2017-06-06,0.314576882642
MB,2017-07-29,47.8530028031
MB,2017-07-28,15.6090407135
MB,2017-07-09,0.0994697327976
MB,2017-08-15,0.198934998417
MB,2017-08-03,60.7329839378
MB,2017-07-15,0.298367702807
MB,2017-08-08,41.5713333801
MB,2017-08-14,0.0995724370962
MB,2017-08-11,0.497843350713
MB,2017-04-29,0.578353947397
MB,2017-06-02,1.49289354096
MB,2017-08-04,0.997468409697
MB,2017-08-16,1.22099983095
MB,2017-09-01,130.361528786
MB,2017-08-11,0.199110430181
MB,2017-07-21,0.428019313812
MB,2017-07-27,0.0155075919345
MB,2017-08-12,109.94781596
MB,2017-09-12,42.5340957211
MB,2017-08-05,0.532572904231
MB,2017-05-01,0.298575097036
MB,2017-07-29,57.8974836119
MB,2017-08-14,3.51565012249
MB,2017-07-23,0.199056749621
MB,2017-08-02,0.19907276991
MB,2017-07-28,0.293470715335
MB,2017-07-30,0.792053844073
MB,2017-05-07,0.597165805701
MB,2017-08-10,0.0995400104074
MB,2017-06-21,124.545921689
MB,2017-08-14,0.994045249579
MB,2017-07-04,0.198841487228
MB,2017-07-27,0.298037821263
MB,2017-07-29,0.199143427224
MB,2017-07-29,59.1827324446
MB,2017-07-17,0.198785080604
MB,2017-08-02,0.199077337741
MB,2017-08-16,255.881059148
MB,2017-08-11,0.993949448789
MB,2017-09-16,0.267462061009
MB,2017-08-04,0.042267649444
MB,2017-08-15,35.2565743856
MB,2017-08-28,0.199128392719
MB,2017-09-11,0.466095616787
MB,2017-08-05,15.1208258218
MB,2017-08-23,0.198799581787
MB,2017-07-28,0.796155848563
MB,2017-08-08,0.183453559065
MB,2017-05-19,4.32701682526
MB,2017-05-23,5.96539946405
MB,2017-07-28,0.298586340469
MB,2017-07-03,0.199070308025
MB,2017-04-30,0.198968171012
MB,2017-08-11,0.0995695790626
MB,2017-06-12,1.65208156107
MB,2017-08-09,0.199050251967
MB,2017-08-18,0.0993716901942
MB,2017-07-28,0.199043695088
MB,2017-07-22,0.795927478532
MB,2017-08-06,2.52108087406
MB,2017-05-10,0.133665934573
MB,2017-07-26,1.04852757601
MB,2017-07-24,2.3066794046
MB,2017-04-30,4.38277124274
MB,2017-08-03,6.61100183911
MB,2017-08-09,0.199096398446
MB,2017-08-04,0.00795547140735
MB,2017-09-07,0.199144064102
MB,2017-08-15,65.3597626295
MB,2017-07-25,0.0995623834362
MB,2017-07-28,156.358510702
MB,2017-08-04,4.25898550875
MB,2017-07-30,260.373406341
MB,2017-08-16,30.5560768445
MB,2017-08-09,0.0928097337039
MB,2017-08-04,309.377781695
MB,2017-08-13,211.698017014
MB,2017-06-26,262.089957605
MB,2017-08-16,17.8417255653
MB,2017-08-11,1.09524885113
MB,2017-08-14,830.825764983
MB,2017-05-19,3.82454896766
MB,2017-08-05,76.2844997533
MB,2017-08-12,92.1878334636
MB,2017-08-25,0.0995325420346
MB,2017-08-24,0.0995514467042
MB,2017-07-21,175.811314618
MB,2017-08-03,0.497727709689
MB,2017-09-12,182.408007255
MB,2017-05-25,0.397494496494
MB,2017-08-13,0.995057487439
MB,2017-05-24,6.34175877795
MB,2017-08-14,9.9570080551
MB,2017-07-17,6.46846698304
MB,2017-08-02,0.0995365768414
MB,2017-08-14,7.00782846541
MB,2017-08-05,0.464097326191
MB,2017-07-30,2.28830349013
MB,2017-06-19,0.547087022419
MB,2017-08-13,9.95004436531
MB,2017-08-08,0.497582036432
MB,2017-05-01,1.08404538998
MB,2017-08-07,0.198941359749
MB,2017-06-19,83.9870179345
MB,2017-08-21,0.496691348159
MB,2017-08-23,0.0995096929701
MB,2017-05-06,28.0308562495
MB,2017-05-18,0.759317355625
MB,2017-06-21,0.695633522295
MB,2017-08-04,1.54109280175
MB,2017-05-05,14.5026367242
MB,2017-08-11,0.696763061176
MB,2017-08-04,76.7645319329
MB,2017-08-23,0.199047304031
MB,2017-08-12,20.9803283173
MB,2017-08-12,0.497767778256
MB,2017-08-17,2.98682679143
MB,2017-05-19,6.15295349323
MB,2017-08-11,2.50567560842
MB,2017-08-06,1.02985370383
MB,2017-05-04,1.49708127399
MB,2017-08-28,0.0376102153956
MB,2017-08-12,0.099408182154
MB,2017-08-16,0.0995428821023
MB,2017-10-17,0.0995003596901
MB,2017-06-20,1.39295235388
MB,2017-08-22,0.09672649016
MB,2017-08-23,0.09949739891
MB,2017-08-02,0.0994982927817
MB,2017-08-11,2.82584813899
MB,2017-08-11,0.0995686110931
MB,2017-08-11,148.474047365
MB,2017-05-08,3.97447627258
MB,2017-10-17,65.7179024306
MB,2017-08-05,0.995041065973
MB,2017-07-28,82.339868969
MB,2017-07-06,12.8601757974
MB,2017-07-20,0.0994166283902
MB,2017-09-04,0.0995633082814
MB,2017-08-11,133.394509564
MB,2017-07-24,6.85832672607
MB,2017-09-09,0.497596319529
MB,2017-08-02,0.298474775843
MB,2017-07-29,0.737002270544
MB,2017-05-01,31.9895165959
MB,2017-07-24,0.199016977853
MB,2017-05-27,0.290233741338
MB,2017-05-04,0.715543207713
MB,2018-06-28,746.833452683
MB,2018-04-24,9017.6179409
MB,2018-06-27,2312.84572991
MB,2018-07-07,968.139495566
MB,2018-07-12,1503.63770137
MB,2018-07-12,26305.8647371
MB,2018-05-19,3540.54125685
MB,2018-07-07,1299.81830408
MB,2018-05-12,1035.78252564
MB,2018-05-04,141.596464639
MB,2018-08-18,4991.56243321
MB,2018-07-12,2885.69591453
MB,2018-04-19,59.6209345684
MB,2018-06-26,0.704012878506
MB,2018-05-19,2189.56507544
MB,2018-06-08,5944.35349161
MB,2018-05-21,22895.2774986
MB,2018-05-15,728.270273417
MB,2018-07-28,12645.6615412
MB,2018-04-29,4796.32682462
MB,2018-05-07,84.2963333378
MB,2018-07-02,0.0994194294418
MB,2018-06-23,0.0543906009947
MB,2018-07-07,1.90766508056
MB,2018-06-26,1.00733608328
MB,2018-07-06,1373.54184327
MB,2018-06-27,2284.17088759
MB,2018-05-28,54304.8403088
MB,2018-05-09,492.544622127
MB,2018-07-11,68.7667134312
MB,2018-04-24,64.4022965031
MB,2018-06-26,5.30421075799
MB,2018-06-11,6362.97803206
MB,2018-06-23,5239.12530335
MB,2018-07-07,54.2069234736
MB,2018-04-30,270.665114443
MB,2018-07-28,235.889334274
MB,2018-07-28,956.946649431
MB,2018-08-03,239.285220053
MB,2018-07-11,1015.37261352
MB,2018-08-01,309.090203103
MB,2018-05-09,39.3213851492
MB,2018-05-19,15145.745993
MB,2018-05-11,7.57432351526
MB,2018-09-01,31.8342015033
MB,2018-04-23,0.398282518823
MB,2018-06-25,193.255246867
MB,2018-07-11,67.3761234396
MB,2018-06-25,108.810618321
MB,2018-05-11,19.9093543346
MB,2018-08-03,35.2831501609
MB,2018-07-30,15.4579469284
MB,2018-06-19,357.619949255
MB,2018-07-13,69.6897938412
MB,2018-06-29,4.14474165793
MB,2018-06-25,0.0995375375518
MB,2018-05-26,105.944161301
MB,2018-04-25,9.89773532564
MB,2018-05-06,11.2549674933
MB,2018-08-22,222.981691515
MB,2018-05-15,0.692597541585
MB,2018-05-06,264.048595518
MB,2018-07-28,117.426172879
MB,2018-07-30,566.38200929
MB,2018-07-11,791.208383911
MB,2018-05-26,0.297355437373
MB,2018-07-27,0.014746861586
MB,2018-05-07,5.56026326647
MB,2018-07-11,522.557697428
MB,2018-06-23,2491.30819371
MB,2018-07-15,3.66447280971
MB,2018-06-24,2091.59934894
MB,2018-07-11,2749.62977939
MB,2018-08-01,636.5031463
MB,2018-07-11,1441.44243236
MB,2018-05-11,0.0995565744153
MB,2018-06-26,328.070592082
MB,2018-06-22,0.0574642532977
MB,2018-04-23,27.4783956787
MB,2018-07-07,3.74812764055
MB,2018-04-23,11.9484509552
MB,2018-04-27,2.98713007964
MB,2018-06-26,6.06728855026
MB,2018-04-27,110.471635018
MB,2018-06-01,29.8540008016
MB,2018-06-23,17.4376815061
MB,2018-05-11,8.59631716477
MB,2018-05-12,289.332678877
MB,2018-05-23,0.993495527882
MB,2018-07-28,0.19889574934
MB,2018-07-27,23.8410155925
MB,2018-04-30,1.4541291306
MB,2018-07-07,1009.20249257
MB,2018-05-07,0.398208860997
MB,2018-04-23,22.1601015211
MB,2018-05-04,923.362902913
MB,2018-05-14,79.5466183914
MB,2018-05-12,46.7967666407
MB,2018-05-18,0.99570453542
MB,2018-04-28,8.9455326141
MB,2018-06-28,1.31156868046
MB,2018-07-16,0.00384652495997
MB,2018-05-12,0.995004198068
MB,2018-05-19,0.287742154006
MB,2018-04-24,29.9603976822
MB,2018-06-17,1.01809713584
MB,2018-07-11,5.07724492863
MB,2018-06-22,0.0527096526345
MB,2018-05-29,0.0403765175067
MB,2018-06-23,0.199045642428
MB,2018-07-09,284.627449098
MB,2018-07-20,0.198974593729
MB,2018-08-22,297.531302389
MB,2018-07-07,256.940537436
MB,2018-06-23,0.071398071122
MB,2018-06-25,0.0995445426418
MB,2018-09-02,0.199145383994
MB,2018-04-23,1061.52160382
MB,2018-05-15,34.303102697
MB,2018-04-24,2.82999945757
MB,2018-05-22,1.0084274289
MB,2018-05-11,3.97940143634
MB,2018-06-17,0.634610180276
MB,2018-05-16,0.070055065581
MB,2018-05-05,2.8480538581
MB,2018-07-15,0.0325794008501
MB,2018-05-15,0.0584547114098
MB,2018-07-28,21.0135244435
MB,2018-06-25,1272.48845597
MB,2018-08-06,1.08670562169
MB,2018-05-09,0.0711726918183
MB,2018-08-22,6.55925167834
MB,2018-08-20,0.0994406722008
MB,2018-07-27,0.0994751960426
MB,2018-06-01,0.181118086155
MB,2018-06-25,3.95311281434
MB,2018-05-24,0.0993908528593
MB,2018-06-28,0.0198573959275
MB,2018-07-15,0.0994149893442
MB,2018-05-23,0.0995653571951
MB,2018-06-21,17.2357805007
MB,2018-06-26,55.0851909928
MB,2018-06-24,0.993807374204
MB,2018-08-25,0.0994153670303
MB,2018-05-30,0.993609018481
MB,2018-05-24,6.88166536655
MB,2018-08-01,0.995690781601
MB,2018-04-22,6.96518346901
MB,2018-06-29,9.56299125087
MB,2018-06-22,110.724631408
MB,2018-06-27,2.42401441394
MB,2018-06-25,0.491390342555
MB,2018-06-27,4.27565634855
MB,2018-06-22,0.25670903994
MB,2018-07-28,0.298508724205
MB,2018-04-29,0.0521590354075
MB,2018-08-30,3.92174087
MB,2018-07-11,35.1685274913
MB,2018-08-18,0.0994516969315
MB,2018-08-11,0.297750866561
MB,2018-07-18,3.98113536062
MB,2018-05-19,18.3558320788
MB,2018-05-12,221.5458756
MB,2018-06-28,23.4179215548
MB,2018-08-01,15.1136083568
MB,2018-07-11,37.8631802637
MB,2018-05-12,2.98710030543
MB,2018-05-24,0.304509877442
MB,2018-05-19,0.0216644394901
MB,2018-08-11,0.993947355768
MB,2018-09-06,0.0994478822599
MB,2018-08-09,0.0994387245021
MB,2018-08-09,0.19887217698
MB,2018-04-05,0.0994496159373
MB,2018-06-22,0.0994221591957
MB,2018-06-22,0.298238544208
MB,2018-07-28,0.198934926638
MB,2018-05-15,0.099424889707
MB,2018-04-27,1.88997289494
MB,2018-06-22,0.497812545332
MB,2018-09-01,0.0994847508776
MB,2018-05-10,0.795836536736
MB,2018-05-16,0.187558757205
MB,2018-08-05,0.497670555029
MB,2018-07-08,27.2835656043
MB,2018-06-28,1.49358639606
MB,2018-08-18,0.0994539761505
MB,2018-04-27,0.795841289374
MB,2018-05-14,2.9869833524
MB,2018-07-15,0.0994844793221
MB,2018-07-15,0.198891645286
MB,2018-07-21,0.794964944767
MB,2018-05-07,0.0992666983126
MB,2018-07-17,0.0993958012883
MB,2018-08-07,0.266263709237
MB,2018-07-12,0.0994005376278
MB,2018-04-20,0.0994201843458
MB,2018-08-16,0.198893956225
MB,2018-09-03,0.0994420859215
MB,2018-07-12,0.298674461931
MB,2018-07-28,54.0602659966
MB,2018-08-03,0.992454894022
MB,2018-09-08,0.0993393079876
MB,2018-08-07,0.0994600537415
MB,2018-06-11,0.0994213705049
MB,2018-06-23,0.0994117898604
MB,2018-08-15,0.198879601671
MB,2018-04-19,2.98425713038
MB,2018-07-28,7.9592917513
MB,2018-07-02,0.298344731017
MB,2018-05-07,99.4514313238
MB,2018-07-13,63.077951995
MB,2018-04-28,6.46647657668
MB,2018-07-15,0.19884168622
MB,2018-07-28,9.94776660967
MB,2018-07-15,0.298460645556
MB,2018-07-26,0.0994993534684
MB,2018-05-12,6.46624674967
MB,2018-07-15,0.95264863746
MB,2018-07-17,0.0994293899493
MB,2018-06-18,0.099441796345
MB,2018-07-21,0.794650567252
MB,2018-05-06,0.0995398786824
MB,2018-06-24,0.0993686594242
MB,2018-06-24,0.596699968968
MB,2018-05-07,49.5774589405
MB,2018-05-07,0.942140046977
MB,2018-07-14,0.497236597035
MB,2018-07-08,1.39176751632
MB,2018-05-16,0.198904150584
MB,2018-07-20,0.497000449299
MB,2018-04-29,4.97358121772
MB,2018-08-10,1.98669875517
MB,2018-04-28,0.099390770467
MB,2018-05-08,0.214732912336
MB,2018-05-19,0.597141563272
MB,2018-06-21,2.08992009195
MB,2018-06-25,0.0995529683423
MB,2018-07-27,0.198987226825
MB,2018-05-23,254.330217052
MB,2018-05-13,2.28897069214
MB,2018-08-30,1.15911836468
MB,2018-06-26,1.99065604244
MB,2018-06-22,14.6232430717
MB,2018-06-17,112.862792761
MB,2018-08-31,0.0994606090368
MB,2018-07-11,21.1492217255
MB,2018-05-15,1.98833709452
MB,2018-05-24,0.099569936197
MB,2018-05-09,0.995269494396
MB,2018-08-31,0.0994582777845
MB,2018-07-10,0.0994033760654
MB,2018-05-19,0.497807115736
MB,2018-04-30,1.09431794966
MB,2018-05-14,1.98964400926
MB,2018-08-18,0.0994186351309
MB,2018-04-29,1.99081780213
MB,2018-08-27,0.199131854965
MB,2018-06-21,0.497863036056
MB,2018-08-22,0.19902422213
MB,2018-06-29,0.496883111053
MB,2018-05-15,0.0993943308398
MB,2018-06-26,0.198664743466
MB,2018-09-06,0.496935487101
MB,2018-06-21,0.497860403763
MB,2018-07-27,0.0995204635363
MB,2018-05-09,0.497583337172
MB,2018-05-09,2.78673288896
MB,2018-07-16,0.0994688025576
MB,2018-05-04,59.2326859661
MB,2018-07-15,0.553113479845
MB,2018-07-15,0.0994140930824
MB,2018-05-17,16.5325822381
MB,2018-05-07,3.18434566588
MB,2018-07-15,0.0995725571997
MB,2018-05-13,1.49386518478
MB,2018-07-29,0.0994112635658
MB,2018-06-21,2.48776890161
MB,2018-07-18,0.198912501139
MB,2018-06-24,0.397469916271
MB,2018-07-14,0.0994617470117
MB,2018-07-18,0.497027630745
MB,2018-07-22,0.496726136463
MB,2018-07-15,0.198948733978
MB,2018-05-05,0.805900809145
MB,2018-05-28,0.298285082403
MB,2018-05-13,1.0932795342
MB,2018-05-16,0.497064459621
MB,2018-07-29,0.497739699769
MB,2018-06-29,0.0995405972046
MB,2018-06-21,0.497858733285
MB,2018-08-01,83.5554839804
MB,2018-06-23,0.198843672546
MB,2018-05-15,67.4492103156
MB,2018-04-28,126.732025212
MB,2018-07-30,16.8860003984
MB,2018-06-29,93.28301838
MB,2018-05-28,9.61218604232
MB,2018-07-21,0.329896587282
MB,2018-09-02,0.0995156734482
MB,2018-05-25,0.198801705881
MB,2018-07-28,82.5937247968
MB,2018-06-06,0.298717703249
MB,2018-07-21,0.198675131105
MB,2018-05-07,29.8388435474
MB,2018-05-29,335.777214336
MB,2018-06-26,0.198820609488
MB,2018-07-11,0.0993962932622
MB,2018-05-28,0.199069137611
MB,2018-07-14,0.0994189508099
MB,2018-08-04,0.0994838442937
MB,2018-08-30,297.336031125
MB,2018-05-06,0.995665920828
MB,2018-04-20,2.01663998583
MB,2018-06-18,68.9763912538
MB,2018-05-28,3.31363470695
MB,2018-05-29,0.601461894095
MB,2018-08-23,0.0994190049305
MB,2018-07-20,2.55597899208
MB,2018-05-12,0.198752102743
MB,2018-05-23,0.515493419811
MB,2018-07-08,0.387715739228
MB,2018-05-11,0.0995155526102
MB,2018-05-05,9.96802045678
MB,2018-05-21,0.4857760257
MB,2018-05-21,1.91428916704
MB,2018-05-07,1.84181130166
MB,2018-07-14,1.99048054478
MB,2018-06-25,4.75474167158
MB,2018-06-28,0.696731202518
MB,2018-06-28,63.8072502435
MB,2018-05-11,1.07420245311
MB,2018-05-29,0.397754427547
MB,2018-06-25,37.3145180919
MB,2018-05-14,231.824597992
MB,2018-06-25,1.96249698584
MB,2018-05-14,39.2190630473
MB,2018-05-12,4.72568687409
MB,2018-05-07,58.5663598167
MB,2018-05-23,0.0995725063884
MB,2018-05-24,0.198782836008
MB,2018-06-26,0.0995429745739
MB,2018-05-24,0.796570035226
MB,2018-06-25,15.7111191627
MB,2018-05-13,1.82824521463
MB,2018-05-10,1.09375042307
MB,2018-06-23,0.596846015999
MB,2018-08-04,0.487204825518
MB,2018-06-25,107.708921637
MB,2018-07-20,0.198765438337
MB,2018-05-27,18.3977968573
MB,2018-05-21,0.0995726220937
MB,2018-07-15,0.0995069472215
MB,2018-06-07,90.1045637186
MB,2018-08-05,0.0994818376263
MB,2018-05-11,0.488610358997
MB,2018-07-23,0.198930687741
MB,2018-05-13,38.7203601668
MB,2018-05-16,1.49243740128
MB,2018-05-29,0.398268495782
MB,2018-04-26,4.1828174424
MB,2018-06-17,3.98244873741
MB,2018-05-10,0.558099852424
MB,2018-07-14,9.95326666875
MB,2018-06-27,28.4751256862
MB,2018-08-05,0.148721949105
MB,2018-05-08,0.140210675408
MB,2018-09-08,0.0993577060465
MB,2018-06-28,249.014942892
MB,2018-05-02,10.7403167701
MB,2018-04-21,0.488961108494
MB,2018-05-07,0.167163063502
MB,2018-06-25,13.3807826077
MB,2018-08-25,0.0993898221225
MB,2018-07-27,5.96356569558
MB,2018-04-29,20.228563254
MB,2018-04-27,126.99896309
MB,2018-09-06,0.0994645442867
MB,2018-09-01,4.97346566319
MB,2018-05-21,180.065447868
MB,2018-05-17,0.995667416295
MB,2018-05-16,0.295655002739
MB,2018-07-28,0.0995724688583
MB,2018-05-10,3.34603083834
MB,2018-05-07,2.74351927647
MB,2018-05-13,3.39237242468
MB,2018-04-23,4.66689073704
MB,2018-04-30,0.0994312130559
MB,2018-05-12,3.37866914499
MB,2018-04-26,62.6544101599
MB,2018-05-02,1136.82893246
MB,2019-07-22,2468.74720821
MB,2019-05-23,651.433390429
MB,2019-07-01,4912.31689151
MB,2019-07-24,809.367423795
MB,2019-07-06,3294.27642678
MB,2019-07-01,3177.54112665
MB,2019-05-02,0.35556906449
MB,2019-05-23,85.9195168267
MB,2019-06-14,22445.8001638
MB,2019-07-05,3022.27647237
MB,2019-06-15,15422.8328112
MB,2019-07-01,1614.95061755
MB,2019-05-02,186.156314985
MB,2019-07-01,2848.40701712
MB,2019-04-12,400.175050283
MB,2019-07-27,72.2926622857
MB,2019-07-28,36.469182072
MB,2019-07-07,19.103908649
MB,2019-07-24,52.2619885663
MB,2019-05-23,664.767829367
MB,2019-05-22,14.9348975089
MB,2019-05-03,970.495911629
MB,,0.396947026462
MB,,0.039041597858
MB,2019-08-12,11.9353131705
MB,2019-05-13,481.953459237
MB,2019-04-22,49.2069921388
MB,2019-07-21,596.501292699
MB,2019-07-27,318.496659955
MB,2019-06-21,28.5525948864
MB,2019-07-20,36.1137444834
MB,,0.0799382290325
MB,2019-07-01,22.1501545208
MB,2019-06-29,449.97633369
MB,2019-04-13,800.575440961
MB,2019-07-24,125.449621427
MB,,0.0995064360794
MB,2019-07-27,150.435414284
MB,2019-07-21,312.76635858
MB,,0.497793766767
MB,2019-07-22,226.160598787
MB,,0.550353306899
MB,,135.322811996
MB,,0.198761528446
MB,,0.0623386201033
MB,,3.36947194384
MB,2019-05-23,0.410525030407
MB,,0.0995330691381
MB,,20.5398268701
MB,2019-04-12,449.799619701
MB,2019-05-22,79.7742479858
MB,2019-07-10,118.698630728
MB,,46.4584493403
MB,,1.99123245676
MB,,0.039470095315
MB,,19.5223332803
MB,,3.89450747701
MB,,44.5518585473
MB,,8.71064009595
MB,,7.02817157716
MB,,0.496778618398
MB,,0.00534749154515
MB,,4.15894681347
MB,,2.38233499084
MB,,2.62145966366
MB,,1.29579166548
MB,,2.35878510377
MB,,0.0995086021928
MB,,1.60533463723
MB,,20.7805067263
MB,,0.099564483227
MB,2019-05-27,14.8627832575
MB,,33.5932597114
MB,,1.9875206405
MB,,0.853956140803
MB,,9.9366898246
MB,,0.636461436851
MB,,0.0103487999252
MB,,1.25347850042
MB,,3.26866872025
MB,,0.0286790573231
MB,,5.64205292547
MB,,20.5172560266
MB,,1.21671028017
MB,,1.47153823564
MB,,4.485373049
MB,,65.3646224334
MB,,0.0994508361047
MB,,27.7784481511
MB,,9.94278608687
MB,,0.199136760263
MB,,0.0995262760798
MB,,0.0995032719012
MB,,0.995361348537
MB,,0.0336263745175
MB,,0.497546619967
MB,,0.0995385556429
MB,,6.47393560446
MB,,4.86782743343
MB,,0.0872831638334
MB,,0.501416057636
MB,,0.497631241203
MB,,2.79695327862
MB,,51.7572331124
MB,,1.70774122215
MB,,0.696480821861
MB,,0.14294051181
MB,,0.303184111938
MB,,0.0994462101313
MB,,0.828376004863
MB,,0.0994439604889
MB,,54.4169561073
MB,,25.1881393019
MB,,8.4646011549
MB,,12.0264742743
MB,,23.6261025301
MB,,43.2578077104
MB,,21.159596713
MB,,240.960295173
MB,,117.218674321
MB,,8.00666948248
MB,,32.0277024552
MB,,69.7179324762
MB,,52.3357208264
MB,,77.7249525861
MB,,5.9689530516
MB,,379.349152862
MB,,25.0533591558
MB,,0.298582563014
MB,,0.0994909468146
MB,2019-04-28,47.175795421
MB,,0.0995296567358
MB,,0.235202740403
MB,,0.0670318943542
MB,,0.0995347563149
MB,,0.497760489191
MB,,0.496759505004
MB,,0.0994425386935
MB,,0.497421688127
MB,,0.205467537048
MB,,0.398027815307
MB,,0.199106288068
MB,,0.296977222178
MB,,1.20452193264
MB,,1.59169723762
MB,,0.0994042646782
MB,,0.0995114698152
MB,,0.298681080738
MB,,0.497528756102
MB,,1.29373866776
MB,,0.0994991835029
MB,,0.551544656408
MB,,0.19894207894
MB,,0.0995702981611
MB,,0.0995559056961
MB,,0.0994614399008
MB,,0.199010469185
MB,,0.597432166868
MB,,0.0994383590444
MB,,0.497863320188
MB,,1.0969694469
MB,,19.8736647097
MB,,0.298245595438
MB,,0.885323670783
MB,,2.17438768271
MB,2019-05-01,5.90593856243
MB,2019-06-28,37.98786249
MB,,0.572835718303
MB,2019-05-01,1100.21531657
MB,,0.0993495351867
MB,2019-04-29,528.178756299
MB,,26.6548350481
MB,,0.696385990302
MB,,0.49676074852
MB,,0.0994299012786
